AKAM_CCAM,LOCAL_PARTNER_ACTIVITIES,SERVICIOS DE MANO DE OBRA
AKAM_CCAM,LOCAL_PARTNER_ACTIVITIES,SUMINISTROS DE PROYECTO
AKAM_CCAM,LOCAL_PARTNER_ACTIVITIES,TALLERES
AKAM_CCAM,LOCAL_PARTNER_INVESTMENTS,MATERIAL SISTEMA DE RIEGO
AKAM_CCAM,LOCAL_PARTNER_INVESTMENTS,EQUIPOS RIEGO
AKAM_CCAM,LOCAL_PARTNER_INVESTMENTS,EQUIPOS
AKAM_CCAM,LOCAL_PARTNER_STAFF_AND_VOLUNTEERS,TECNICO SOCIOECONOMICO
AKAM_CCAM,LOCAL_PARTNER_STAFF_AND_VOLUNTEERS,ESPECIALISTA EN AREAS DE CONSERVACION
AKAM_CCAM,LOCAL_PARTNER_STAFF_AND_VOLUNTEERS,TECNICO LOCAL APOLO
AKAM_CCAM,LOCAL_PARTNER_STAFF_AND_VOLUNTEERS,ESPECIALISTA EN COMUNICACION II
AKAM_CCAM,LOCAL_PARTNER_STAFF_AND_VOLUNTEERS,ENCARGADA DE RRHH Y ASISTENTE CONTABLE
AKAM_CCAM,LOCAL_PARTNER_STAFF_AND_VOLUNTEERS,CONSULTORES
AKAM_CCAM,LOCAL_PARTNER_ADMINISTRATION,ALQUILERES
AKAM_CCAM,LOCAL_PARTNER_ADMINISTRATION,SERVICIOS BASICOS
AKAM_CCAM,LOCAL_PARTNER_ADMINISTRATION,INTERNET
AKAM_CCAM,LOCAL_PARTNER_ADMINISTRATION,MANTENIMIENTO VEHICULOS
AKAM_CCAM,LOCAL_PARTNER_ADMINISTRATION,SUMINISTROS DE OFICINA
AKAM_CCAM,LOCAL_PARTNER_ADMINISTRATION,AUDITORIA
AFD,EQUIPAMIENTO_TECNICO_AFD,COMPUTADORAS
AFD,EQUIPAMIENTO_TECNICO_AFD,CONGELADORAS PARA FRUTAS
AFD,EQUIPAMIENTO_TECNICO_AFD,DESBROZADORA Y BOMBA DE AGUA
AFD,EQUIPAMIENTO_TECNICO_AFD,TELEFONOS Y CELULARES
AFD,EQUIPAMIENTO_TECNICO_AFD,BINOCULARES
AFD,EQUIPAMIENTO_TECNICO_AFD,DISPOSITIVOS GPS
AFD,EQUIPAMIENTO_TECNICO_AFD,TUBOS DE POLIETILENO
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,MATERIALES DE OFICINA
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,KITS DE COSECHA FRUTOS AMAZONICOS
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,SACOS DE YUTE
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,"GASOLINA, ACEITE Y PRODUCTOS DE LIMPIEZA"
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,MAT. Y SUM. PROD. PLANTINES
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,MAT. PARA PARCELAS EVAL. POT. PROD. 
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,COMISIONES BANCARIAS
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER VEHICULOS(INCLUYE BOTES)
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE SALON (COMUN Y PUEBLOS)
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER SALON(CIUDAD)
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,BANNERS
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,VIDEOS
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,PUBLICIDAD RADIOS
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,DISEÑO E IMPRESION DE COMICS
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,MOCHILAS CON MATERIAL EDUCATIVO
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,PAGO REDES SOC. MATERIAL AUDIOVISUAL
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,PAGO TV Y RADIODIFUSION SPOT
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,STAND PARA FERIAS
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,CANALES INFORMATIVOS
AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,FOLLETOS Y APLIC. DIGITALES
AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. DESARR. PLANES ACCION CLIMATICA
AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. PLANES COMUN. PFNM
AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. DISEÑO APLIC. COMUNIC. Y EDUCACION
AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. DES. PLANES DE ECOTURISMO
AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. DES. MODULOS DE CAPACITACION
AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. MEJORA MOD. OBSERV.
AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. INCLUSION PROP. PTDIS
AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. NORMAS CONTROL Y VIG.
AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. ACUERD. LOC. GESTION AGUA
AFD,ESTUDIOS_CONSULTORIAS_AFD,CONSULTOR ENFOQUE GENERO
AFD,ESTUDIOS_CONSULTORIAS_AFD,EV. TECNICA DEL PROYECTO
AFD,ESTUDIOS_CONSULTORIAS_AFD,AUDITORIA FINANCIERA AFD
AFD,VIAJES_AFD,TRANSPORTE TERRESTRE
AFD,VIAJES_AFD,PASAJES AEREOS
AFD,VIAJES_AFD,VIATICOS CIUDAD (ACEAA)
AFD,VIAJES_AFD,VIATICOS CAMPO (ACEAA)
AFD,VIAJES_AFD,HOSPEDAJE ACEAA
AFD,VIAJES_AFD,ALIMENTACION TALLERES
AFD,VIAJES_AFD,HOSPEDAJE TERCEROS
AFD,VIAJES_AFD,VIATICOS TERCEROS
GIZ,GIZ_N_A,N/A
AFD,AFD_N_A,N/A
